MES_REF,TO_HEADCOUNT_HEADCOUNT-MES-ATUAL,TO_HEADCOUNT-TO_HEADCOUNT-MES-ATUAL,TO_ADMISSOES_ADMISSOES-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-VOLUNTARIO-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-INVOLUNTARIO-MES-ATUAL,TO_HEADCOUNT-CALCULADO_HEADCOUNT-CALCULADO-MES-ATUAL,TO_TURNOVER_TO-GERAL,TO_TURNOVER_TO-VOL-HEAD-GT-25,TO_DESLIGAMENTO_DESLIGAMENTO-VOL-HEAD-LT-25,TO_TURNOVER_TO-VOL,TO_TURNOVER_TO-INVOL,area_anonn
2022-11,50,48,0,0,0,0,48,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-10,89,88,2,4,2,2,90,4.44,2.22,0,2.22,2.22,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2023-08,44,44,0,1,1,0,45,2.22,2.22,0,2.22,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-06,55,55,1,0,0,0,54,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2023-06,46,46,1,0,0,0,45,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2023-11,44,44,0,1,0,1,45,2.22,0,0,0,2.22,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-09,55,55,0,1,0,1,56,1.79,0,0,0,1.79,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-05,44,44,2,0,0,0,42,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-07,95,94,6,1,0,1,89,1.12,0,0,0,1.12,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2023-12,42,42,0,0,0,0,42,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2022-10,47,45,0,0,0,0,45,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-01,80,80,1,1,1,0,80,1.25,1.25,0,1.25,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-01,43,43,2,0,0,0,41,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-05,87,86,1,4,1,3,89,4.49,1.12,0,1.12,3.37,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2022-12,49,48,0,0,0,0,48,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-02,85,85,2,0,0,0,83,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2023-05,44,44,3,0,0,0,41,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-04,41,41,0,3,2,1,44,6.82,4.55,0,4.55,2.27,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-04,90,89,3,1,1,0,87,1.15,1.15,0,1.15,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-11,89,88,0,1,0,1,89,1.12,0,0,0,1.12,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-08,56,56,0,0,0,0,56,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2023-01,48,47,0,1,0,1,48,2.08,0,0,0,2.08,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-07,56,56,2,1,1,0,55,1.82,1.82,0,1.82,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2023-09,44,44,0,0,0,0,44,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-10,56,56,4,2,1,1,54,3.7,1.85,0,1.85,1.85,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-03,44,44,0,0,0,0,44,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-08,97,96,3,1,0,1,94,1.06,0,0,0,1.06,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2023-02,48,47,0,0,0,0,47,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2023-07,45,45,0,1,0,1,46,2.17,0,0,0,2.17,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-09,96,95,2,3,1,2,96,3.13,1.04,0,1.04,2.08,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2022-09,47,45,0,2,2,0,47,4.26,4.26,0,4.26,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-06,90,89,3,0,0,0,86,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2024-02,44,44,1,0,0,0,43,0,0,0,0,0,2163d87fb9119d927af1c38873df02b204c15ce6275942ade98cfd9b9855b80b
2025-01,4,4,1,0,0,0,3,0,0,0,0,0,0d5a51acb29ac2f408e4df4eb32de6f3085f01b81fc620a3f080ca74e668005f
2024-12,5,5,0,0,0,0,5,0,0,0,0,0,0d5a51acb29ac2f408e4df4eb32de6f3085f01b81fc620a3f080ca74e668005f
2025-03,8,8,0,0,0,0,8,0,0,0,0,0,0d5a51acb29ac2f408e4df4eb32de6f3085f01b81fc620a3f080ca74e668005f
2024-08,11,11,0,0,0,0,11,0,0,0,0,0,0d5a51acb29ac2f408e4df4eb32de6f3085f01b81fc620a3f080ca74e668005f
2024-09,12,12,0,0,0,0,12,0,0,0,0,0,0d5a51acb29ac2f408e4df4eb32de6f3085f01b81fc620a3f080ca74e668005f
2024-11,5,5,0,0,0,0,5,0,0,0,0,0,0d5a51acb29ac2f408e4df4eb32de6f3085f01b81fc620a3f080ca74e668005f
2023-01,6,6,0,0,0,0,6,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2024-03,3,3,0,0,0,0,3,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-07,5,5,1,0,0,0,4,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2022-11,6,6,0,0,0,0,6,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-11,4,4,0,0,0,0,4,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2024-02,3,3,0,0,0,0,3,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-12,4,4,0,0,0,0,4,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2022-12,6,6,0,0,0,0,6,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2022-09,7,7,0,0,0,0,7,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-06,4,4,0,0,0,0,4,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-09,4,4,0,0,0,0,4,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2022-10,7,7,0,0,0,0,7,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-03,5,5,1,1,0,1,5,20,0,0,0,20,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-08,5,5,0,0,0,0,5,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-04,9,9,0,0,0,0,9,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-02,5,5,0,0,0,0,5,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2024-01,3,3,0,1,0,1,4,25,0,0,0,25,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-05,3,3,0,0,0,0,3,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2023-10,4,4,0,0,0,0,4,0,0,0,0,0,166b400baab02366d5fa62bae1cc3caa32bd1a49caa4ae7f4c987f6ad7a8d04d
2025-11,12,11,0,0,0,0,11,0,0,0,0,0,fea2fe3443096e4906567269f0f24c4a64e7bc300574537713f9ffb6c98d67a4
2025-09,5,5,0,0,0,0,5,0,0,0,0,0,fea2fe3443096e4906567269f0f24c4a64e7bc300574537713f9ffb6c98d67a4
2025-10,8,7,0,0,0,0,7,0,0,0,0,0,fea2fe3443096e4906567269f0f24c4a64e7bc300574537713f9ffb6c98d67a4
2023-02,2212,2107,14,29,14,15,2122,1.37,0.66,0,0.66,0.71,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-07,2211,2144,26,30,20,10,2148,1.4,0.93,0,0.93,0.47,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-04,2866,2778,87,65,26,39,2756,2.36,0.94,0,0.94,1.42,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-10,2538,2478,67,50,23,27,2461,2.03,0.93,0,0.93,1.1,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-10,2183,2127,17,37,13,24,2147,1.72,0.61,0,0.61,1.12,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-09,2192,2132,26,41,16,25,2147,1.91,0.75,0,0.75,1.16,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2022-10,2230,2098,5,57,29,28,2150,2.65,1.35,0,1.35,1.3,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-07,3102,3026,118,36,17,19,2944,1.22,0.58,0,0.58,0.65,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-08,2216,2154,28,26,18,8,2152,1.21,0.84,0,0.84,0.37,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-10,3183,3116,52,61,24,37,3125,1.95,0.77,0,0.77,1.18,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-12,2627,2587,75,21,13,8,2533,0.83,0.51,0,0.51,0.32,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-09,3175,3103,36,42,18,24,3109,1.35,0.58,0,0.58,0.77,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-06,2211,2140,37,26,19,7,2129,1.22,0.89,0,0.89,0.33,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-03,2291,2223,28,21,14,7,2216,0.95,0.63,0,0.63,0.32,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2022-09,2276,2139,12,41,21,20,2168,1.89,0.97,0,0.97,0.92,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-01,2248,2206,56,28,15,13,2178,1.29,0.69,0,0.69,0.6,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2022-12,2221,2122,9,21,13,8,2134,0.98,0.61,0,0.61,0.37,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-04,2184,2097,14,26,18,8,2109,1.23,0.85,0,0.85,0.38,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-09,2527,2460,64,33,14,19,2429,1.36,0.58,0,0.58,0.78,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-11,2583,2527,84,35,19,16,2478,1.41,0.77,0,0.77,0.65,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2022-11,2230,2105,19,48,37,11,2134,2.25,1.73,0,1.73,0.52,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-12,2206,2161,35,30,16,14,2156,1.39,0.74,0,0.74,0.65,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-03,2057,1966,11,160,12,148,2115,7.57,0.57,0,0.57,7,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-08,2482,2413,70,30,16,14,2373,1.26,0.67,0,0.67,0.59,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-02,2250,2214,31,30,14,16,2213,1.36,0.63,0,0.63,0.72,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-11,3201,3137,36,27,11,16,3128,0.86,0.35,0,0.35,0.51,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-11,2194,2140,38,38,11,27,2140,1.78,0.51,0,0.51,1.26,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-06,3014,2933,102,38,21,17,2869,1.32,0.73,0,0.73,0.59,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-05,2199,2120,31,25,18,7,2114,1.18,0.85,0,0.85,0.33,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-03,2844,2755,86,26,16,10,2695,0.96,0.59,0,0.59,0.37,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-04,2277,2210,40,57,32,25,2227,2.56,1.44,0,1.44,1.12,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-05,2269,2202,53,36,24,12,2185,1.65,1.1,0,1.1,0.55,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-06,2292,2224,54,31,13,18,2201,1.41,0.59,0,0.59,0.82,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-08,3182,3109,103,41,18,23,3047,1.35,0.59,0,0.59,0.75,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-07,2317,2249,49,22,14,8,2222,0.99,0.63,0,0.63,0.36,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2023-01,2229,2118,19,35,19,16,2134,1.64,0.89,0,0.89,0.75,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-02,2786,2691,70,27,12,15,2648,1.02,0.45,0,0.45,0.57,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-01,2679,2643,92,37,24,13,2588,1.43,0.93,0,0.93,0.5,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2025-05,2901,2816,76,35,14,21,2775,1.26,0.5,0,0.5,0.76,60777257992fa5e0308db58858306c9738a3172772bc7fcd16a67d5e5796284a
2024-10,19,19,1,0,0,0,18,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-06,6,6,3,1,0,1,4,25,0,0,0,25,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-02,49,49,1,0,0,0,48,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2024-12,21,21,2,0,0,0,19,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-08,8,8,1,0,0,0,7,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-07,7,7,1,0,0,0,6,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-03,49,48,4,0,0,0,44,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-11,14,14,0,0,0,0,14,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-05,7,7,1,0,0,0,6,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-09,6,6,0,1,0,1,7,14.29,0,0,0,14.29,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2024-11,18,18,0,0,0,0,18,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-04,5,5,3,0,0,0,2,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-01,18,18,1,0,0,0,17,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-10,6,6,0,0,0,0,6,0,0,0,0,0,d9ffcee7de7a64a93cf542ae03e5ac9c692b10345eb30d802984ae486d8e3c1a
2025-04,7,7,0,1,1,0,8,12.5,0,1,12.5,0,26a4369bfed670bc5c1e64a94a4df088bb2703092bb1c10a8e80f0de357dba77
2025-02,18,18,0,0,0,0,18,0,0,0,0,0,26a4369bfed670bc5c1e64a94a4df088bb2703092bb1c10a8e80f0de357dba77
2025-03,18,18,0,0,0,0,18,0,0,0,0,0,26a4369bfed670bc5c1e64a94a4df088bb2703092bb1c10a8e80f0de357dba77
2025-04,46,41,2,0,0,0,39,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-07,33,32,0,0,0,0,32,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-08,30,27,0,0,0,0,27,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-04,23,23,0,0,0,0,23,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-01,16,16,0,1,1,0,17,5.88,0,1,5.88,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-06,31,28,0,0,0,0,28,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-10,34,33,0,1,1,0,34,2.94,2.94,0,2.94,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-06,20,20,0,0,0,0,20,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-08,33,32,0,1,1,0,33,3.03,3.03,0,3.03,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-07,32,29,1,0,0,0,28,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-04,21,20,1,0,0,0,19,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-03,18,18,0,0,0,0,18,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2022-09,42,39,0,2,1,1,41,4.88,2.44,0,2.44,2.44,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-03,51,45,1,0,0,0,44,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-02,18,18,1,0,0,0,17,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2022-11,25,23,0,0,0,0,23,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-08,22,22,0,0,0,0,22,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-03,22,22,0,3,0,3,25,12,0,0,0,12,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-11,27,26,0,0,0,0,26,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-02,25,25,0,0,0,0,25,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-01,25,25,1,0,0,0,24,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-02,45,44,0,0,0,0,44,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-12,32,31,0,0,0,0,31,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-05,42,37,2,1,0,1,36,2.78,0,0,0,2.78,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-09,27,24,0,0,0,0,24,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-11,23,23,0,0,0,0,23,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-10,24,24,0,0,0,0,24,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-06,30,29,1,0,0,0,28,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2022-10,40,37,0,1,1,0,38,2.63,2.63,0,2.63,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-05,29,28,0,0,0,0,28,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2022-12,24,23,0,0,0,0,23,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-09,24,24,0,0,0,0,24,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-09,35,34,1,0,0,0,33,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-05,20,20,0,0,0,0,20,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-01,27,27,1,1,0,1,27,3.7,0,0,0,3.7,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-12,24,24,0,0,0,0,24,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2024-11,33,32,0,0,0,0,32,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-07,22,22,0,0,0,0,22,0,0,0,0,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2025-10,37,34,2,1,1,0,33,3.03,3.03,0,3.03,0,af0a72c9d6a74b7f1f9b3c026dbc75814858894ed93ed34e207d4e2c3d6ec369
2023-10,41,41,0,0,0,0,41,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2025-10,7,7,0,0,0,0,7,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2024-08,24,24,0,1,0,1,25,4,0,0,0,4,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2024-05,24,24,0,0,0,0,24,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2023-03,42,41,0,0,0,0,41,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2024-10,23,23,0,0,0,0,23,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2023-06,40,39,0,1,1,0,40,2.5,2.5,0,2.5,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2023-07,40,39,1,1,1,0,39,2.56,2.56,0,2.56,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2022-10,22,20,0,0,0,0,20,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2023-05,42,41,0,0,0,0,41,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2025-07,13,12,2,0,0,0,10,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2025-09,16,15,0,0,0,0,15,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2024-03,48,48,0,3,2,1,51,5.88,3.92,0,3.92,1.96,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2024-04,44,44,2,1,1,0,43,2.33,2.33,0,2.33,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2022-12,45,44,0,0,0,0,44,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2023-09,41,41,0,0,0,0,41,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2022-11,45,43,0,1,1,0,44,2.27,2.27,0,2.27,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2025-11,17,15,0,0,0,0,15,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2023-11,42,42,0,0,0,0,42,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2023-12,42,42,0,0,0,0,42,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2025-03,11,10,0,0,0,0,10,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2025-02,10,10,0,0,0,0,10,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2024-11,24,24,0,0,0,0,24,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2024-07,26,26,1,0,0,0,25,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
2024-12,26,26,0,0,0,0,26,0,0,0,0,0,3d924656cbbabc7eea2855d532c9916a0629a19b3254d8614396bdcdb893cc76
